Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2005","2005","7021","Annual value","USD","1303.6","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2005","2005","7021","Annual value","USD","4118.2","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","403","Onions, dry","2005","2005","7021","Annual value","USD","670.5","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2005","2005","7021","Annual value","USD","210.1","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","236","Soybeans","2005","2005","7021","Annual value","USD","401.2","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","486","Bananas","2006","2006","7021","Annual value","USD","204.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","125","Cassava","2006","2006","7021","Annual value","USD","58.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","406","Garlic","2006","2006","7021","Annual value","USD","930.5","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","56","Maize","2006","2006","7021","Annual value","USD","164","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2006","2006","7021","Annual value","USD","4913.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2006","2006","7021","Annual value","USD","2455.6","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2006","2006","7021","Annual value","USD","5446.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2006","2006","7021","Annual value","USD","1685.4","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2006","2006","7021","Annual value","USD","4704.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","403","Onions, dry","2006","2006","7021","Annual value","USD","703.5","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2006","2006","7021","Annual value","USD","231.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","236","Soybeans","2006","2006","7021","Annual value","USD","407.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","486","Bananas","2007","2007","7021","Annual value","USD","225.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","125","Cassava","2007","2007","7021","Annual value","USD","72.1","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","406","Garlic","2007","2007","7021","Annual value","USD","911.2","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","56","Maize","2007","2007","7021","Annual value","USD","186.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2007","2007","7021","Annual value","USD","5449.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2007","2007","7021","Annual value","USD","2606.6","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2007","2007","7021","Annual value","USD","6114.6","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2007","2007","7021","Annual value","USD","1760.4","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2007","2007","7021","Annual value","USD","5248.3","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","403","Onions, dry","2007","2007","7021","Annual value","USD","683.2","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2007","2007","7021","Annual value","USD","277.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","236","Soybeans","2007","2007","7021","Annual value","USD","470.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","486","Bananas","2008","2008","7021","Annual value","USD","432.1","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","125","Cassava","2008","2008","7021","Annual value","USD","152.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","406","Garlic","2008","2008","7021","Annual value","USD","739.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","56","Maize","2008","2008","7021","Annual value","USD","257.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2008","2008","7021","Annual value","USD","4767.8","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2008","2008","7021","Annual value","USD","3131.5","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1069","Meat, duck","2008","2008","7021","Annual value","USD","2938.2","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2008","2008","7021","Annual value","USD","6521.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2008","2008","7021","Annual value","USD","2080.5","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2008","2008","7021","Annual value","USD","5597.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2008","2008","7021","Annual value","USD","446.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","403","Onions, dry","2008","2008","7021","Annual value","USD","1191.6","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2008","2008","7021","Annual value","USD","280","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","236","Soybeans","2008","2008","7021","Annual value","USD","640.5","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","486","Bananas","2009","2009","7021","Annual value","USD","435.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","125","Cassava","2009","2009","7021","Annual value","USD","173.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","406","Garlic","2009","2009","7021","Annual value","USD","777.6","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","56","Maize","2009","2009","7021","Annual value","USD","262.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2009","2009","7021","Annual value","USD","5388.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2009","2009","7021","Annual value","USD","3666.2","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1069","Meat, duck","2009","2009","7021","Annual value","USD","3150","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2009","2009","7021","Annual value","USD","7320.2","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2009","2009","7021","Annual value","USD","2153.7","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2009","2009","7021","Annual value","USD","4791.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2009","2009","7021","Annual value","USD","512.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","403","Onions, dry","2009","2009","7021","Annual value","USD","1054.2","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2009","2009","7021","Annual value","USD","207.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","236","Soybeans","2009","2009","7021","Annual value","USD","634.1","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","545.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","125","Cassava","2010","2010","7021","Annual value","USD","222.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","406","Garlic","2010","2010","7021","Annual value","USD","932.9","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","56","Maize","2010","2010","7021","Annual value","USD","322.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2010","2010","7021","Annual value","USD","6601.2","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2010","2010","7021","Annual value","USD","4485","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1069","Meat, duck","2010","2010","7021","Annual value","USD","3777.9","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2010","2010","7021","Annual value","USD","9371.3","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2010","2010","7021","Annual value","USD","2622.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2010","2010","7021","Annual value","USD","6629.7","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2010","2010","7021","Annual value","USD","516","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","403","Onions, dry","2010","2010","7021","Annual value","USD","1225.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2010","2010","7021","Annual value","USD","299.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","236","Soybeans","2010","2010","7021","Annual value","USD","738.4","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","125","Cassava","2011","2011","7021","Annual value","USD","229.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","406","Garlic","2011","2011","7021","Annual value","USD","1622.2","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","56","Maize","2011","2011","7021","Annual value","USD","354.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2011","2011","7021","Annual value","USD","7837.8","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2011","2011","7021","Annual value","USD","4028.6","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1069","Meat, duck","2011","2011","7021","Annual value","USD","4103.1","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1017","Meat, goat","2011","2011","7021","Annual value","USD","6637.6","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2011","2011","7021","Annual value","USD","5028.3","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2011","2011","7021","Annual value","USD","765.5","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2011","2011","7021","Annual value","USD","137.7","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","257","Oil, palm","2011","2011","7021","Annual value","USD","688.5","Fc","Calculated data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2011","2011","7021","Annual value","USD","876.6","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","236","Soybeans","2011","2011","7021","Annual value","USD","827","","Official data"
"PP","Producer Prices","101","Indonesia","5532","Producer Price (USD/tonne)","125","Cassava","2012","2012","7021","Annual value","USD","226.5","","Official data"
